country_key,country,iso3,g_whoregion,year,age_group,age_group_label,sex,sex_label,e_inc_num
slv,El Salvador,SLV,Americas,2024,55_64,55-64,f,Female,180
slv,El Salvador,SLV,Americas,2024,55_64,55-64,m,Male,250
slv,El Salvador,SLV,Americas,2024,5_14,5-14,a,All sexes,120
slv,El Salvador,SLV,Americas,2024,5_14,5-14,f,Female,49
slv,El Salvador,SLV,Americas,2024,5_14,5-14,m,Male,67
slv,El Salvador,SLV,Americas,2024,5_9,5-9,a,All sexes,37
slv,El Salvador,SLV,Americas,2024,5_9,5-9,f,Female,15
slv,El Salvador,SLV,Americas,2024,5_9,5-9,m,Male,22
slv,El Salvador,SLV,Americas,2024,65plus,65+,a,All sexes,550
slv,El Salvador,SLV,Americas,2024,65plus,65+,f,Female,240
slv,El Salvador,SLV,Americas,2024,65plus,65+,m,Male,310
slv,El Salvador,SLV,Americas,2024,all,All ages,a,All sexes,7300
slv,El Salvador,SLV,Americas,2024,all,All ages,f,Female,1100
slv,El Salvador,SLV,Americas,2024,all,All ages,m,Male,6200
gnq,Equatorial Guinea,GNQ,Africa,2024,0_14,0-14,a,All sexes,1100
gnq,Equatorial Guinea,GNQ,Africa,2024,0_14,0-14,f,Female,450
gnq,Equatorial Guinea,GNQ,Africa,2024,0_14,0-14,m,Male,670
gnq,Equatorial Guinea,GNQ,Africa,2024,0_4,0-4,a,All sexes,570
gnq,Equatorial Guinea,GNQ,Africa,2024,0_4,0-4,f,Female,260
gnq,Equatorial Guinea,GNQ,Africa,2024,0_4,0-4,m,Male,310
gnq,Equatorial Guinea,GNQ,Africa,2024,10_14,10-14,a,All sexes,190
gnq,Equatorial Guinea,GNQ,Africa,2024,10_14,10-14,f,Female,85
gnq,Equatorial Guinea,GNQ,Africa,2024,10_14,10-14,m,Male,110
gnq,Equatorial Guinea,GNQ,Africa,2024,15_19,15-19,a,All sexes,120
gnq,Equatorial Guinea,GNQ,Africa,2024,15_19,15-19,f,Female,65
gnq,Equatorial Guinea,GNQ,Africa,2024,15_19,15-19,m,Male,53
gnq,Equatorial Guinea,GNQ,Africa,2024,15_24,15-24,a,All sexes,590
gnq,Equatorial Guinea,GNQ,Africa,2024,15_24,15-24,f,Female,290
gnq,Equatorial Guinea,GNQ,Africa,2024,15_24,15-24,m,Male,300
gnq,Equatorial Guinea,GNQ,Africa,2024,15plus,15+,a,All sexes,2600
gnq,Equatorial Guinea,GNQ,Africa,2024,15plus,15+,f,Female,1100
gnq,Equatorial Guinea,GNQ,Africa,2024,15plus,15+,m,Male,1500
gnq,Equatorial Guinea,GNQ,Africa,2024,20_24,20-24,a,All sexes,480
gnq,Equatorial Guinea,GNQ,Africa,2024,20_24,20-24,f,Female,230
gnq,Equatorial Guinea,GNQ,Africa,2024,20_24,20-24,m,Male,250
gnq,Equatorial Guinea,GNQ,Africa,2024,25_34,25-34,a,All sexes,560
gnq,Equatorial Guinea,GNQ,Africa,2024,25_34,25-34,f,Female,250
gnq,Equatorial Guinea,GNQ,Africa,2024,25_34,25-34,m,Male,310
gnq,Equatorial Guinea,GNQ,Africa,2024,35_44,35-44,a,All sexes,640
gnq,Equatorial Guinea,GNQ,Africa,2024,35_44,35-44,f,Female,310
gnq,Equatorial Guinea,GNQ,Africa,2024,35_44,35-44,m,Male,330
gnq,Equatorial Guinea,GNQ,Africa,2024,45_54,45-54,a,All sexes,370
gnq,Equatorial Guinea,GNQ,Africa,2024,45_54,45-54,f,Female,120
gnq,Equatorial Guinea,GNQ,Africa,2024,45_54,45-54,m,Male,250
gnq,Equatorial Guinea,GNQ,Africa,2024,55_64,55-64,a,All sexes,300
gnq,Equatorial Guinea,GNQ,Africa,2024,55_64,55-64,f,Female,56
gnq,Equatorial Guinea,GNQ,Africa,2024,55_64,55-64,m,Male,240
gnq,Equatorial Guinea,GNQ,Africa,2024,5_14,5-14,a,All sexes,550
gnq,Equatorial Guinea,GNQ,Africa,2024,5_14,5-14,f,Female,190
gnq,Equatorial Guinea,GNQ,Africa,2024,5_14,5-14,m,Male,360
gnq,Equatorial Guinea,GNQ,Africa,2024,5_9,5-9,a,All sexes,360
gnq,Equatorial Guinea,GNQ,Africa,2024,5_9,5-9,f,Female,110
gnq,Equatorial Guinea,GNQ,Africa,2024,5_9,5-9,m,Male,250
gnq,Equatorial Guinea,GNQ,Africa,2024,65plus,65+,a,All sexes,180
gnq,Equatorial Guinea,GNQ,Africa,2024,65plus,65+,f,Female,120
gnq,Equatorial Guinea,GNQ,Africa,2024,65plus,65+,m,Male,63
gnq,Equatorial Guinea,GNQ,Africa,2024,all,All ages,a,All sexes,3800
gnq,Equatorial Guinea,GNQ,Africa,2024,all,All ages,f,Female,1600
gnq,Equatorial Guinea,GNQ,Africa,2024,all,All ages,m,Male,2200
eri,Eritrea,ERI,Africa,2024,0_14,0-14,a,All sexes,860
eri,Eritrea,ERI,Africa,2024,0_14,0-14,f,Female,400
eri,Eritrea,ERI,Africa,2024,0_14,0-14,m,Male,460
eri,Eritrea,ERI,Africa,2024,0_4,0-4,a,All sexes,570
eri,Eritrea,ERI,Africa,2024,0_4,0-4,f,Female,280
eri,Eritrea,ERI,Africa,2024,0_4,0-4,m,Male,290
eri,Eritrea,ERI,Africa,2024,10_14,10-14,a,All sexes,150
eri,Eritrea,ERI,Africa,2024,10_14,10-14,f,Female,65
eri,Eritrea,ERI,Africa,2024,10_14,10-14,m,Male,88
eri,Eritrea,ERI,Africa,2024,15_19,15-19,a,All sexes,220
eri,Eritrea,ERI,Africa,2024,15_19,15-19,f,Female,110
eri,Eritrea,ERI,Africa,2024,15_19,15-19,m,Male,110
eri,Eritrea,ERI,Africa,2024,15_24,15-24,a,All sexes,460
eri,Eritrea,ERI,Africa,2024,15_24,15-24,f,Female,230
eri,Eritrea,ERI,Africa,2024,15_24,15-24,m,Male,230
eri,Eritrea,ERI,Africa,2024,15plus,15+,a,All sexes,3200
eri,Eritrea,ERI,Africa,2024,15plus,15+,f,Female,1500
eri,Eritrea,ERI,Africa,2024,15plus,15+,m,Male,1700
eri,Eritrea,ERI,Africa,2024,20_24,20-24,a,All sexes,240
eri,Eritrea,ERI,Africa,2024,20_24,20-24,f,Female,120
eri,Eritrea,ERI,Africa,2024,20_24,20-24,m,Male,120
eri,Eritrea,ERI,Africa,2024,25_34,25-34,a,All sexes,560
eri,Eritrea,ERI,Africa,2024,25_34,25-34,f,Female,290
eri,Eritrea,ERI,Africa,2024,25_34,25-34,m,Male,260
eri,Eritrea,ERI,Africa,2024,35_44,35-44,a,All sexes,450
eri,Eritrea,ERI,Africa,2024,35_44,35-44,f,Female,240
eri,Eritrea,ERI,Africa,2024,35_44,35-44,m,Male,210
eri,Eritrea,ERI,Africa,2024,45_54,45-54,a,All sexes,570
eri,Eritrea,ERI,Africa,2024,45_54,45-54,f,Female,250
eri,Eritrea,ERI,Africa,2024,45_54,45-54,m,Male,320
eri,Eritrea,ERI,Africa,2024,55_64,55-64,a,All sexes,530
eri,Eritrea,ERI,Africa,2024,55_64,55-64,f,Female,250
eri,Eritrea,ERI,Africa,2024,55_64,55-64,m,Male,280
eri,Eritrea,ERI,Africa,2024,5_14,5-14,a,All sexes,290
eri,Eritrea,ERI,Africa,2024,5_14,5-14,f,Female,120
eri,Eritrea,ERI,Africa,2024,5_14,5-14,m,Male,170
eri,Eritrea,ERI,Africa,2024,5_9,5-9,a,All sexes,140
eri,Eritrea,ERI,Africa,2024,5_9,5-9,f,Female,58
eri,Eritrea,ERI,Africa,2024,5_9,5-9,m,Male,81
eri,Eritrea,ERI,Africa,2024,65plus,65+,a,All sexes,630
eri,Eritrea,ERI,Africa,2024,65plus,65+,f,Female,230
eri,Eritrea,ERI,Africa,2024,65plus,65+,m,Male,400
eri,Eritrea,ERI,Africa,2024,all,All ages,a,All sexes,4100
eri,Eritrea,ERI,Africa,2024,all,All ages,f,Female,1900
eri,Eritrea,ERI,Africa,2024,all,All ages,m,Male,2200
est,Estonia,EST,Europe,2024,0_14,0-14,a,All sexes,0
est,Estonia,EST,Europe,2024,0_14,0-14,f,Female,0
est,Estonia,EST,Europe,2024,0_14,0-14,m,Male,0
est,Estonia,EST,Europe,2024,0_4,0-4,a,All sexes,0
est,Estonia,EST,Europe,2024,0_4,0-4,f,Female,0
est,Estonia,EST,Europe,2024,0_4,0-4,m,Male,0
est,Estonia,EST,Europe,2024,10_14,10-14,a,All sexes,0
est,Estonia,EST,Europe,2024,10_14,10-14,f,Female,0
est,Estonia,EST,Europe,2024,10_14,10-14,m,Male,0
est,Estonia,EST,Europe,2024,15_19,15-19,a,All sexes,0
est,Estonia,EST,Europe,2024,15_19,15-19,f,Female,0
est,Estonia,EST,Europe,2024,15_19,15-19,m,Male,0
est,Estonia,EST,Europe,2024,15_24,15-24,a,All sexes,1
est,Estonia,EST,Europe,2024,15_24,15-24,f,Female,0
est,Estonia,EST,Europe,2024,15_24,15-24,m,Male,1
est,Estonia,EST,Europe,2024,15plus,15+,a,All sexes,110
est,Estonia,EST,Europe,2024,15plus,15+,f,Female,30
est,Estonia,EST,Europe,2024,15plus,15+,m,Male,81
est,Estonia,EST,Europe,2024,20_24,20-24,a,All sexes,1
est,Estonia,EST,Europe,2024,20_24,20-24,f,Female,0
est,Estonia,EST,Europe,2024,20_24,20-24,m,Male,1
est,Estonia,EST,Europe,2024,25_34,25-34,a,All sexes,13
est,Estonia,EST,Europe,2024,25_34,25-34,f,Female,4
est,Estonia,EST,Europe,2024,25_34,25-34,m,Male,9
est,Estonia,EST,Europe,2024,35_44,35-44,a,All sexes,19
est,Estonia,EST,Europe,2024,35_44,35-44,f,Female,10
est,Estonia,EST,Europe,2024,35_44,35-44,m,Male,9
est,Estonia,EST,Europe,2024,45_54,45-54,a,All sexes,29
est,Estonia,EST,Europe,2024,45_54,45-54,f,Female,5
est,Estonia,EST,Europe,2024,45_54,45-54,m,Male,24
est,Estonia,EST,Europe,2024,55_64,55-64,a,All sexes,16
est,Estonia,EST,Europe,2024,55_64,55-64,f,Female,4
est,Estonia,EST,Europe,2024,55_64,55-64,m,Male,13
est,Estonia,EST,Europe,2024,5_14,5-14,a,All sexes,0
est,Estonia,EST,Europe,2024,5_14,5-14,f,Female,0
est,Estonia,EST,Europe,2024,5_14,5-14,m,Male,0
est,Estonia,EST,Europe,2024,5_9,5-9,a,All sexes,0
est,Estonia,EST,Europe,2024,5_9,5-9,f,Female,0
est,Estonia,EST,Europe,2024,5_9,5-9,m,Male,0
est,Estonia,EST,Europe,2024,65plus,65+,a,All sexes,33
est,Estonia,EST,Europe,2024,65plus,65+,f,Female,8
est,Estonia,EST,Europe,2024,65plus,65+,m,Male,25
est,Estonia,EST,Europe,2024,all,All ages,a,All sexes,110
est,Estonia,EST,Europe,2024,all,All ages,f,Female,30
est,Estonia,EST,Europe,2024,all,All ages,m,Male,81
swz,Eswatini,SWZ,Africa,2024,0_14,0-14,a,All sexes,440
swz,Eswatini,SWZ,Africa,2024,0_14,0-14,f,Female,210
swz,Eswatini,SWZ,Africa,2024,0_14,0-14,m,Male,230
swz,Eswatini,SWZ,Africa,2024,0_4,0-4,a,All sexes,230
swz,Eswatini,SWZ,Africa,2024,0_4,0-4,f,Female,100
swz,Eswatini,SWZ,Africa,2024,0_4,0-4,m,Male,130
swz,Eswatini,SWZ,Africa,2024,10_14,10-14,a,All sexes,110
swz,Eswatini,SWZ,Africa,2024,10_14,10-14,f,Female,55
swz,Eswatini,SWZ,Africa,2024,10_14,10-14,m,Male,54
swz,Eswatini,SWZ,Africa,2024,15_19,15-19,a,All sexes,220
swz,Eswatini,SWZ,Africa,2024,15_19,15-19,f,Female,97
swz,Eswatini,SWZ,Africa,2024,15_19,15-19,m,Male,130
swz,Eswatini,SWZ,Africa,2024,15_24,15-24,a,All sexes,490
swz,Eswatini,SWZ,Africa,2024,15_24,15-24,f,Female,230
swz,Eswatini,SWZ,Africa,2024,15_24,15-24,m,Male,260
swz,Eswatini,SWZ,Africa,2024,15plus,15+,a,All sexes,3500
swz,Eswatini,SWZ,Africa,2024,15plus,15+,f,Female,1500
swz,Eswatini,SWZ,Africa,2024,15plus,15+,m,Male,2000
swz,Eswatini,SWZ,Africa,2024,20_24,20-24,a,All sexes,270
swz,Eswatini,SWZ,Africa,2024,20_24,20-24,f,Female,130
swz,Eswatini,SWZ,Africa,2024,20_24,20-24,m,Male,140
swz,Eswatini,SWZ,Africa,2024,25_34,25-34,a,All sexes,910
swz,Eswatini,SWZ,Africa,2024,25_34,25-34,f,Female,420
swz,Eswatini,SWZ,Africa,2024,25_34,25-34,m,Male,490
swz,Eswatini,SWZ,Africa,2024,35_44,35-44,a,All sexes,860
swz,Eswatini,SWZ,Africa,2024,35_44,35-44,f,Female,340
swz,Eswatini,SWZ,Africa,2024,35_44,35-44,m,Male,520
swz,Eswatini,SWZ,Africa,2024,45_54,45-54,a,All sexes,560
swz,Eswatini,SWZ,Africa,2024,45_54,45-54,f,Female,210
swz,Eswatini,SWZ,Africa,2024,45_54,45-54,m,Male,350
swz,Eswatini,SWZ,Africa,2024,55_64,55-64,a,All sexes,380
swz,Eswatini,SWZ,Africa,2024,55_64,55-64,f,Female,150
swz,Eswatini,SWZ,Africa,2024,55_64,55-64,m,Male,230
swz,Eswatini,SWZ,Africa,2024,5_14,5-14,a,All sexes,210
swz,Eswatini,SWZ,Africa,2024,5_14,5-14,f,Female,110
swz,Eswatini,SWZ,Africa,2024,5_14,5-14,m,Male,110
swz,Eswatini,SWZ,Africa,2024,5_9,5-9,a,All sexes,100
swz,Eswatini,SWZ,Africa,2024,5_9,5-9,f,Female,50
swz,Eswatini,SWZ,Africa,2024,5_9,5-9,m,Male,52
swz,Eswatini,SWZ,Africa,2024,65plus,65+,a,All sexes,330
swz,Eswatini,SWZ,Africa,2024,65plus,65+,f,Female,150
swz,Eswatini,SWZ,Africa,2024,65plus,65+,m,Male,180
swz,Eswatini,SWZ,Africa,2024,all,All ages,a,All sexes,4000
swz,Eswatini,SWZ,Africa,2024,all,All ages,f,Female,1700
swz,Eswatini,SWZ,Africa,2024,all,All ages,m,Male,2300
eth,Ethiopia,ETH,Africa,2024,0_14,0-14,a,All sexes,24000
eth,Ethiopia,ETH,Africa,2024,0_14,0-14,f,Female,12000
eth,Ethiopia,ETH,Africa,2024,0_14,0-14,m,Male,12000
eth,Ethiopia,ETH,Africa,2024,0_4,0-4,a,All sexes,9300
eth,Ethiopia,ETH,Africa,2024,0_4,0-4,f,Female,4100
eth,Ethiopia,ETH,Africa,2024,0_4,0-4,m,Male,5200
eth,Ethiopia,ETH,Africa,2024,10_14,10-14,a,All sexes,7900
eth,Ethiopia,ETH,Africa,2024,10_14,10-14,f,Female,4000
eth,Ethiopia,ETH,Africa,2024,10_14,10-14,m,Male,3900
eth,Ethiopia,ETH,Africa,2024,15_19,15-19,a,All sexes,21000
eth,Ethiopia,ETH,Africa,2024,15_19,15-19,f,Female,9400
eth,Ethiopia,ETH,Africa,2024,15_19,15-19,m,Male,12000
eth,Ethiopia,ETH,Africa,2024,15_24,15-24,a,All sexes,48000
eth,Ethiopia,ETH,Africa,2024,15_24,15-24,f,Female,21000
eth,Ethiopia,ETH,Africa,2024,15_24,15-24,m,Male,27000
eth,Ethiopia,ETH,Africa,2024,15plus,15+,a,All sexes,162000
eth,Ethiopia,ETH,Africa,2024,15plus,15+,f,Female,72000
eth,Ethiopia,ETH,Africa,2024,15plus,15+,m,Male,90000
eth,Ethiopia,ETH,Africa,2024,20_24,20-24,a,All sexes,27000
eth,Ethiopia,ETH,Africa,2024,20_24,20-24,f,Female,12000
eth,Ethiopia,ETH,Africa,2024,20_24,20-24,m,Male,15000
eth,Ethiopia,ETH,Africa,2024,25_34,25-34,a,All sexes,41000
eth,Ethiopia,ETH,Africa,2024,25_34,25-34,f,Female,18000
eth,Ethiopia,ETH,Africa,2024,25_34,25-34,m,Male,22000
eth,Ethiopia,ETH,Africa,2024,35_44,35-44,a,All sexes,28000
eth,Ethiopia,ETH,Africa,2024,35_44,35-44,f,Female,13000
eth,Ethiopia,ETH,Africa,2024,35_44,35-44,m,Male,16000
eth,Ethiopia,ETH,Africa,2024,45_54,45-54,a,All sexes,20000
eth,Ethiopia,ETH,Africa,2024,45_54,45-54,f,Female,9100
eth,Ethiopia,ETH,Africa,2024,45_54,45-54,m,Male,11000
eth,Ethiopia,ETH,Africa,2024,55_64,55-64,a,All sexes,13000
eth,Ethiopia,ETH,Africa,2024,55_64,55-64,f,Female,5800
eth,Ethiopia,ETH,Africa,2024,55_64,55-64,m,Male,7500
eth,Ethiopia,ETH,Africa,2024,5_14,5-14,a,All sexes,15000
eth,Ethiopia,ETH,Africa,2024,5_14,5-14,f,Female,7400
eth,Ethiopia,ETH,Africa,2024,5_14,5-14,m,Male,7200
eth,Ethiopia,ETH,Africa,2024,5_9,5-9,a,All sexes,6800
eth,Ethiopia,ETH,Africa,2024,5_9,5-9,f,Female,3400
eth,Ethiopia,ETH,Africa,2024,5_9,5-9,m,Male,3400
eth,Ethiopia,ETH,Africa,2024,65plus,65+,a,All sexes,11000
eth,Ethiopia,ETH,Africa,2024,65plus,65+,f,Female,4600
eth,Ethiopia,ETH,Africa,2024,65plus,65+,m,Male,6300
eth,Ethiopia,ETH,Africa,2024,all,All ages,a,All sexes,186000
eth,Ethiopia,ETH,Africa,2024,all,All ages,f,Female,83000
eth,Ethiopia,ETH,Africa,2024,all,All ages,m,Male,102000
fji,Fiji,FJI,Western Pacific,2024,0_14,0-14,a,All sexes,110
fji,Fiji,FJI,Western Pacific,2024,0_14,0-14,f,Female,53
fji,Fiji,FJI,Western Pacific,2024,0_14,0-14,m,Male,61
fji,Fiji,FJI,Western Pacific,2024,0_4,0-4,a,All sexes,56
fji,Fiji,FJI,Western Pacific,2024,0_4,0-4,f,Female,27
fji,Fiji,FJI,Western Pacific,2024,0_4,0-4,m,Male,29
fji,Fiji,FJI,Western Pacific,2024,10_14,10-14,a,All sexes,29
fji,Fiji,FJI,Western Pacific,2024,10_14,10-14,f,Female,17
fji,Fiji,FJI,Western Pacific,2024,10_14,10-14,m,Male,12
fji,Fiji,FJI,Western Pacific,2024,15_19,15-19,a,All sexes,68
fji,Fiji,FJI,Western Pacific,2024,15_19,15-19,f,Female,29
fji,Fiji,FJI,Western Pacific,2024,15_19,15-19,m,Male,39
fji,Fiji,FJI,Western Pacific,2024,15_24,15-24,a,All sexes,190
fji,Fiji,FJI,Western Pacific,2024,15_24,15-24,f,Female,73
fji,Fiji,FJI,Western Pacific,2024,15_24,15-24,m,Male,110
fji,Fiji,FJI,Western Pacific,2024,15plus,15+,a,All sexes,850
fji,Fiji,FJI,Western Pacific,2024,15plus,15+,f,Female,310
fji,Fiji,FJI,Western Pacific,2024,15plus,15+,m,Male,540
fji,Fiji,FJI,Western Pacific,2024,20_24,20-24,a,All sexes,120
fji,Fiji,FJI,Western Pacific,2024,20_24,20-24,f,Female,44
fji,Fiji,FJI,Western Pacific,2024,20_24,20-24,m,Male,73
fji,Fiji,FJI,Western Pacific,2024,25_34,25-34,a,All sexes,210
fji,Fiji,FJI,Western Pacific,2024,25_34,25-34,f,Female,76
fji,Fiji,FJI,Western Pacific,2024,25_34,25-34,m,Male,130
fji,Fiji,FJI,Western Pacific,2024,35_44,35-44,a,All sexes,150
fji,Fiji,FJI,Western Pacific,2024,35_44,35-44,f,Female,53
fji,Fiji,FJI,Western Pacific,2024,35_44,35-44,m,Male,97
fji,Fiji,FJI,Western Pacific,2024,45_54,45-54,a,All sexes,120
fji,Fiji,FJI,Western Pacific,2024,45_54,45-54,f,Female,46
fji,Fiji,FJI,Western Pacific,2024,45_54,45-54,m,Male,75
fji,Fiji,FJI,Western Pacific,2024,55_64,55-64,a,All sexes,97
fji,Fiji,FJI,Western Pacific,2024,55_64,55-64,f,Female,29
fji,Fiji,FJI,Western Pacific,2024,55_64,55-64,m,Male,68
fji,Fiji,FJI,Western Pacific,2024,5_14,5-14,a,All sexes,58
fji,Fiji,FJI,Western Pacific,2024,5_14,5-14,f,Female,25
fji,Fiji,FJI,Western Pacific,2024,5_14,5-14,m,Male,32
fji,Fiji,FJI,Western Pacific,2024,5_9,5-9,a,All sexes,29
fji,Fiji,FJI,Western Pacific,2024,5_9,5-9,f,Female,8
fji,Fiji,FJI,Western Pacific,2024,5_9,5-9,m,Male,20
fji,Fiji,FJI,Western Pacific,2024,65plus,65+,a,All sexes,87
fji,Fiji,FJI,Western Pacific,2024,65plus,65+,f,Female,34
fji,Fiji,FJI,Western Pacific,2024,65plus,65+,m,Male,53
fji,Fiji,FJI,Western Pacific,2024,all,All ages,a,All sexes,960
fji,Fiji,FJI,Western Pacific,2024,all,All ages,f,Female,360
fji,Fiji,FJI,Western Pacific,2024,all,All ages,m,Male,600
fin,Finland,FIN,Europe,2024,0_14,0-14,a,All sexes,8
fin,Finland,FIN,Europe,2024,0_14,0-14,f,Female,5
fin,Finland,FIN,Europe,2024,0_14,0-14,m,Male,3
fin,Finland,FIN,Europe,2024,0_4,0-4,a,All sexes,1
fin,Finland,FIN,Europe,2024,0_4,0-4,f,Female,0
fin,Finland,FIN,Europe,2024,0_4,0-4,m,Male,1
fin,Finland,FIN,Europe,2024,10_14,10-14,a,All sexes,3
fin,Finland,FIN,Europe,2024,10_14,10-14,f,Female,1
fin,Finland,FIN,Europe,2024,10_14,10-14,m,Male,2
fin,Finland,FIN,Europe,2024,15_19,15-19,a,All sexes,5
fin,Finland,FIN,Europe,2024,15_19,15-19,f,Female,3
fin,Finland,FIN,Europe,2024,15_19,15-19,m,Male,1
fin,Finland,FIN,Europe,2024,15_24,15-24,a,All sexes,12
fin,Finland,FIN,Europe,2024,15_24,15-24,f,Female,7
fin,Finland,FIN,Europe,2024,15_24,15-24,m,Male,5
fin,Finland,FIN,Europe,2024,15plus,15+,a,All sexes,200
fin,Finland,FIN,Europe,2024,15plus,15+,f,Female,93
fin,Finland,FIN,Europe,2024,15plus,15+,m,Male,110
fin,Finland,FIN,Europe,2024,20_24,20-24,a,All sexes,7
fin,Finland,FIN,Europe,2024,20_24,20-24,f,Female,3
fin,Finland,FIN,Europe,2024,20_24,20-24,m,Male,3
fin,Finland,FIN,Europe,2024,25_34,25-34,a,All sexes,42
fin,Finland,FIN,Europe,2024,25_34,25-34,f,Female,19
fin,Finland,FIN,Europe,2024,25_34,25-34,m,Male,23
fin,Finland,FIN,Europe,2024,35_44,35-44,a,All sexes,41
fin,Finland,FIN,Europe,2024,35_44,35-44,f,Female,20
fin,Finland,FIN,Europe,2024,35_44,35-44,m,Male,21
fin,Finland,FIN,Europe,2024,45_54,45-54,a,All sexes,22
fin,Finland,FIN,Europe,2024,45_54,45-54,f,Female,9
fin,Finland,FIN,Europe,2024,45_54,45-54,m,Male,13
fin,Finland,FIN,Europe,2024,55_64,55-64,a,All sexes,19
fin,Finland,FIN,Europe,2024,55_64,55-64,f,Female,12
fin,Finland,FIN,Europe,2024,55_64,55-64,m,Male,7
fin,Finland,FIN,Europe,2024,5_14,5-14,a,All sexes,7
fin,Finland,FIN,Europe,2024,5_14,5-14,f,Female,5
fin,Finland,FIN,Europe,2024,5_14,5-14,m,Male,2
fin,Finland,FIN,Europe,2024,5_9,5-9,a,All sexes,3
fin,Finland,FIN,Europe,2024,5_9,5-9,f,Female,3
fin,Finland,FIN,Europe,2024,5_9,5-9,m,Male,0
fin,Finland,FIN,Europe,2024,65plus,65+,a,All sexes,67
fin,Finland,FIN,Europe,2024,65plus,65+,f,Female,27
fin,Finland,FIN,Europe,2024,65plus,65+,m,Male,41
fin,Finland,FIN,Europe,2024,all,All ages,a,All sexes,210
fin,Finland,FIN,Europe,2024,all,All ages,f,Female,97
fin,Finland,FIN,Europe,2024,all,All ages,m,Male,110
fra,France,FRA,Europe,2024,0_14,0-14,a,All sexes,250
fra,France,FRA,Europe,2024,0_14,0-14,f,Female,110
fra,France,FRA,Europe,2024,0_14,0-14,m,Male,130
fra,France,FRA,Europe,2024,0_4,0-4,a,All sexes,110
fra,France,FRA,Europe,2024,0_4,0-4,f,Female,53
fra,France,FRA,Europe,2024,0_4,0-4,m,Male,58
fra,France,FRA,Europe,2024,10_14,10-14,a,All sexes,81
fra,France,FRA,Europe,2024,10_14,10-14,f,Female,31
fra,France,FRA,Europe,2024,10_14,10-14,m,Male,50
fra,France,FRA,Europe,2024,15_19,15-19,a,All sexes,430
fra,France,FRA,Europe,2024,15_19,15-19,f,Female,140
fra,France,FRA,Europe,2024,15_19,15-19,m,Male,290
fra,France,FRA,Europe,2024,15_24,15-24,a,All sexes,960
fra,France,FRA,Europe,2024,15_24,15-24,f,Female,300
fra,France,FRA,Europe,2024,15_24,15-24,m,Male,660
fra,France,FRA,Europe,2024,15plus,15+,a,All sexes,4900
fra,France,FRA,Europe,2024,15plus,15+,f,Female,1600
fra,France,FRA,Europe,2024,15plus,15+,m,Male,3300
fra,France,FRA,Europe,2024,20_24,20-24,a,All sexes,530
fra,France,FRA,Europe,2024,20_24,20-24,f,Female,160
fra,France,FRA,Europe,2024,20_24,20-24,m,Male,370
fra,France,FRA,Europe,2024,25_34,25-34,a,All sexes,1200
fra,France,FRA,Europe,2024,25_34,25-34,f,Female,350
fra,France,FRA,Europe,2024,25_34,25-34,m,Male,810
fra,France,FRA,Europe,2024,35_44,35-44,a,All sexes,880
fra,France,FRA,Europe,2024,35_44,35-44,f,Female,300
fra,France,FRA,Europe,2024,35_44,35-44,m,Male,580
fra,France,FRA,Europe,2024,45_54,45-54,a,All sexes,580
fra,France,FRA,Europe,2024,45_54,45-54,f,Female,200
fra,France,FRA,Europe,2024,45_54,45-54,m,Male,380
fra,France,FRA,Europe,2024,55_64,55-64,a,All sexes,450
fra,France,FRA,Europe,2024,55_64,55-64,f,Female,130
fra,France,FRA,Europe,2024,55_64,55-64,m,Male,320
fra,France,FRA,Europe,2024,5_14,5-14,a,All sexes,130
fra,France,FRA,Europe,2024,5_14,5-14,f,Female,60
fra,France,FRA,Europe,2024,5_14,5-14,m,Male,74
fra,France,FRA,Europe,2024,5_9,5-9,a,All sexes,53
fra,France,FRA,Europe,2024,5_9,5-9,f,Female,29
fra,France,FRA,Europe,2024,5_9,5-9,m,Male,24
fra,France,FRA,Europe,2024,65plus,65+,a,All sexes,890
fra,France,FRA,Europe,2024,65plus,65+,f,Female,300
fra,France,FRA,Europe,2024,65plus,65+,m,Male,580
fra,France,FRA,Europe,2024,all,All ages,a,All sexes,5200
fra,France,FRA,Europe,2024,all,All ages,f,Female,1700
fra,France,FRA,Europe,2024,all,All ages,m,Male,3500
pyf,French Polynesia,PYF,Western Pacific,2024,0_14,0-14,a,All sexes,4
pyf,French Polynesia,PYF,Western Pacific,2024,0_14,0-14,f,Female,4
pyf,French Polynesia,PYF,Western Pacific,2024,0_14,0-14,m,Male,0
pyf,French Polynesia,PYF,Western Pacific,2024,0_4,0-4,a,All sexes,0
pyf,French Polynesia,PYF,Western Pacific,2024,0_4,0-4,f,Female,0
pyf,French Polynesia,PYF,Western Pacific,2024,0_4,0-4,m,Male,0
pyf,French Polynesia,PYF,Western Pacific,2024,10_14,10-14,a,All sexes,4
pyf,French Polynesia,PYF,Western Pacific,2024,10_14,10-14,f,Female,4
pyf,French Polynesia,PYF,Western Pacific,2024,10_14,10-14,m,Male,0
pyf,French Polynesia,PYF,Western Pacific,2024,15_19,15-19,a,All sexes,2
pyf,French Polynesia,PYF,Western Pacific,2024,15_19,15-19,f,Female,0
pyf,French Polynesia,PYF,Western Pacific,2024,15_19,15-19,m,Male,2
pyf,French Polynesia,PYF,Western Pacific,2024,15_24,15-24,a,All sexes,8
pyf,French Polynesia,PYF,Western Pacific,2024,15_24,15-24,f,Female,6
